freq,psd_x,psd_y,psd_z,psd_xyz
152.3,2.850e+04,8.184e+03,1.678e+04,5.346e+04
153.9,2.851e+04,8.896e+03,1.790e+04,5.531e+04
155.5,3.133e+04,1.014e+04,2.062e+04,6.208e+04
157.1,3.689e+04,1.250e+04,2.585e+04,7.524e+04
158.6,3.815e+04,1.463e+04,2.954e+04,8.233e+04
160.2,3.402e+04,1.467e+04,2.854e+04,7.722e+04
161.8,2.534e+04,1.115e+04,2.252e+04,5.900e+04
163.3,1.901e+04,8.577e+03,1.790e+04,4.549e+04
164.9,1.594e+04,8.563e+03,1.616e+04,4.067e+04
166.5,1.347e+04,9.390e+03,1.498e+04,3.785e+04
168.0,1.107e+04,9.490e+03,1.293e+04,3.349e+04
169.6,1.095e+04,9.801e+03,1.213e+04,3.288e+04
171.2,1.159e+04,1.011e+04,1.190e+04,3.361e+04
172.8,1.202e+04,9.526e+03,1.098e+04,3.253e+04
174.3,1.308e+04,9.104e+03,1.072e+04,3.290e+04
175.9,1.435e+04,9.106e+03,1.099e+04,3.445e+04
177.5,1.490e+04,8.874e+03,1.117e+04,3.494e+04
179.0,1.510e+04,8.640e+03,1.143e+04,3.518e+04
180.6,1.532e+04,8.624e+03,1.183e+04,3.578e+04
182.2,1.530e+04,8.522e+03,1.214e+04,3.597e+04
183.8,1.525e+04,8.481e+03,1.246e+04,3.618e+04
185.3,1.497e+04,8.515e+03,1.272e+04,3.621e+04
186.9,1.432e+04,8.551e+03,1.275e+04,3.562e+04
188.5,1.328e+04,8.334e+03,1.232e+04,3.393e+04
190.0,1.202e+04,7.838e+03,1.142e+04,3.128e+04
191.6,1.091e+04,7.513e+03,1.091e+04,2.933e+04
193.2,1.050e+04,7.749e+03,1.101e+04,2.926e+04
194.7,1.044e+04,7.808e+03,1.076e+04,2.900e+04
196.3,1.023e+04,7.766e+03,1.021e+04,2.821e+04
197.9,9.862e+03,7.488e+03,9.401e+03,2.675e+04
199.5,9.246e+03,6.992e+03,8.485e+03,2.472e+04
