freq,psd_x,psd_y,psd_z,psd_xyz
67.5,1.356e+05,3.754e+05,1.642e+04,5.275e+05
69.0,1.880e+05,4.185e+05,8.315e+03,6.148e+05
70.6,1.953e+05,4.711e+05,8.659e+03,6.751e+05
72.2,1.600e+05,5.652e+05,1.588e+04,7.410e+05
73.8,1.125e+05,7.440e+05,2.082e+04,8.773e+05
75.3,6.792e+04,7.027e+05,1.413e+04,7.848e+05
76.9,4.617e+04,3.825e+05,5.472e+03,4.341e+05
78.5,2.729e+04,2.120e+05,3.521e+03,2.428e+05
80.0,1.406e+04,1.370e+05,3.964e+03,1.550e+05
81.6,6.300e+03,9.092e+04,4.436e+03,1.017e+05
83.2,2.140e+03,5.782e+04,4.259e+03,6.422e+04
84.7,1.249e+03,3.704e+04,3.902e+03,4.219e+04
86.3,2.257e+03,2.377e+04,3.442e+03,2.947e+04
87.9,4.947e+03,1.543e+04,3.085e+03,2.346e+04
89.4,9.340e+03,1.023e+04,3.218e+03,2.279e+04
91.0,1.636e+04,7.045e+03,3.878e+03,2.728e+04
92.6,2.591e+04,6.141e+03,5.401e+03,3.745e+04
94.2,3.354e+04,6.573e+03,8.562e+03,4.868e+04
95.7,3.489e+04,5.299e+03,1.151e+04,5.170e+04
97.3,2.968e+04,3.355e+03,1.347e+04,4.650e+04
98.9,2.487e+04,2.344e+03,1.374e+04,4.095e+04
100.4,2.354e+04,2.086e+03,1.529e+04,4.091e+04
102.0,2.043e+04,2.422e+03,1.758e+04,4.043e+04
103.6,1.613e+04,3.216e+03,1.974e+04,3.908e+04
105.1,9.463e+03,3.996e+03,2.116e+04,3.462e+04
106.7,6.522e+03,4.444e+03,2.389e+04,3.485e+04
108.3,9.059e+03,5.592e+03,2.582e+04,4.048e+04
109.8,1.047e+04,5.846e+03,2.433e+04,4.064e+04
111.4,1.135e+04,4.394e+03,2.008e+04,3.582e+04
113.0,1.201e+04,4.875e+03,1.627e+04,3.315e+04
114.6,1.036e+04,6.739e+03,1.480e+04,3.191e+04
116.1,9.675e+03,7.028e+03,1.423e+04,3.094e+04
117.7,1.110e+04,5.399e+03,1.376e+04,3.026e+04
119.3,1.235e+04,3.899e+03,1.530e+04,3.154e+04
120.8,1.219e+04,3.438e+03,1.821e+04,3.384e+04
122.4,1.081e+04,4.361e+03,2.002e+04,3.519e+04
124.0,1.025e+04,5.870e+03,2.037e+04,3.649e+04
125.5,1.040e+04,6.789e+03,1.967e+04,3.686e+04
127.1,1.275e+04,9.225e+03,1.949e+04,4.147e+04
128.7,1.689e+04,1.324e+04,1.921e+04,4.933e+04
130.2,2.113e+04,1.773e+04,1.738e+04,5.624e+04
131.8,2.268e+04,2.086e+04,1.331e+04,5.686e+04
133.4,1.663e+04,1.468e+04,4.556e+03,3.587e+04
135.0,1.566e+04,1.270e+04,6.760e+02,2.904e+04
136.5,2.029e+04,1.758e+04,5.730e+02,3.845e+04
138.1,2.409e+04,2.221e+04,7.030e+02,4.700e+04
139.7,2.888e+04,2.798e+04,8.176e+02,5.767e+04
141.2,3.273e+04,3.233e+04,8.909e+02,6.595e+04
142.8,3.345e+04,3.262e+04,9.375e+02,6.701e+04
144.4,3.335e+04,3.121e+04,9.192e+02,6.548e+04
145.9,2.723e+04,2.402e+04,8.585e+02,5.211e+04
147.5,2.144e+04,1.778e+04,8.745e+02,4.010e+04
149.1,1.835e+04,1.467e+04,9.395e+02,3.396e+04
150.6,1.592e+04,1.221e+04,1.054e+03,2.919e+04
152.2,1.266e+04,9.382e+03,1.162e+03,2.320e+04
153.8,1.016e+04,7.563e+03,1.345e+03,1.907e+04
155.4,8.523e+03,6.482e+03,1.064e+03,1.607e+04
156.9,7.090e+03,5.231e+03,8.268e+02,1.315e+04
158.5,6.098e+03,3.911e+03,6.759e+02,1.068e+04
160.1,4.907e+03,2.668e+03,5.341e+02,8.110e+03
161.6,3.615e+03,1.773e+03,3.867e+02,5.775e+03
163.2,2.411e+03,1.055e+03,2.813e+02,3.746e+03
164.8,1.903e+03,6.604e+02,3.557e+02,2.919e+03
166.3,1.915e+03,5.298e+02,4.925e+02,2.937e+03
167.9,1.902e+03,4.463e+02,3.990e+02,2.747e+03
169.5,1.625e+03,3.356e+02,2.701e+02,2.230e+03
171.0,1.537e+03,3.158e+02,2.653e+02,2.118e+03
172.6,1.370e+03,3.678e+02,4.020e+02,2.140e+03
174.2,1.213e+03,3.982e+02,5.614e+02,2.173e+03
175.8,1.103e+03,4.208e+02,7.558e+02,2.280e+03
177.3,9.728e+02,4.288e+02,9.542e+02,2.356e+03
178.9,8.098e+02,4.447e+02,1.150e+03,2.405e+03
180.5,6.766e+02,5.038e+02,1.427e+03,2.607e+03
182.0,6.077e+02,6.380e+02,1.803e+03,3.048e+03
183.6,5.300e+02,8.499e+02,2.287e+03,3.667e+03
185.2,4.694e+02,1.069e+03,2.758e+03,4.296e+03
186.7,4.726e+02,1.216e+03,3.073e+03,4.762e+03
188.3,5.136e+02,1.264e+03,3.376e+03,5.154e+03
189.9,6.474e+02,1.372e+03,3.853e+03,5.872e+03
191.4,8.396e+02,1.806e+03,4.881e+03,7.527e+03
193.0,9.258e+02,2.391e+03,6.234e+03,9.550e+03
194.6,8.905e+02,2.750e+03,7.673e+03,1.131e+04
196.2,8.645e+02,2.974e+03,9.134e+03,1.297e+04
197.7,1.150e+03,3.462e+03,9.913e+03,1.453e+04
199.3,1.696e+03,4.178e+03,1.096e+04,1.683e+04
